id_vente,nombre,poids,CA,nom,mois,nom_site,remise,profit,canal,mode_paiement,percentage_CB,percentage_Esp̬ces,percentage_Ch̬que,percentage_Virement,percentage_Cryptomonnaie
215508,50012,999,202135,Dragibus,juil-05,Roubaix_H,16.22323869,60640.5,Vente en gros,CB,91.61,4.3,2.15,1.29,0.65
215509,50142,948,202682,Dragibus,juil-06,Roubaix_H,13.60652442,60804.6,Drive,CB,54.65,23.26,11.63,6.98,3.49
215510,50025,629.04,201858,Dragibus,Sep-13,Roubaix_H,11.07561256,60557.4,Physique,CB,91.05,4.59,2.29,1.38,0.69
215511,49910,542.09,202192,Dragibus,Oct-13,Roubaix_H,19.9390939,60657.6,Click & Collect,CB,96.57,1.76,0.88,0.53,0.26
215512,50026,552.12,202351,Langue de chat,Nov-13,Cassis_E,7.51495083,60705.3,Vente en gros,CB,67.68,16.58,8.29,4.97,2.49
215513,49899,1037,202268,Langue de chat,Nov-02,Cassis_H,6.326068798,60680.4,Click & Collect,Esp̬ces,32.67,63.45,2.04,1.23,0.61
215514,49809,523.85,201504,Arlequin,fevr-14,Bastille_E,15.96344535,60451.2,Click & Collect,Ch̬que,13.41,1.68,84.16,0.5,0.25
215515,50001,996,203151,Carambar,fevr-06,Bron_E,13.46831368,60945.3,Physique,Ch̬que,21.21,2.65,74.95,0.8,0.4
215516,50063,984,201931,Malabar,mars-07,Roubaix_E,18.7953984,60579.3,Click & Collect,CB,86.77,6.78,3.39,2.04,1.02
215517,50068,645.22,201736,Dragibus,avr-14,Roubaix_H,12.6481524,60520.8,Physique,Esp̬ces,35.45,60.34,2.22,1.33,0.66
215518,50146,621.12,202515,Dragibus,mai-14,Roubaix_H,12.66100697,60754.5,Livraison,CB,62.48,19.24,9.62,5.77,2.89
215519,50215,980,202669,Dragibus,juil-07,Roubaix_H,12.6714569,60800.7,Click & Collect,CB,57.8,21.64,10.82,6.49,3.25
215520,50056,993,203052,Arlequin,aout-09,Roubaix_H,17.16523164,60915.6,Physique,CB,96.01,2.05,1.02,0.61,0.31
215521,49994,960,201873,Langue de chat,aout-09,Bastille_E,17.59733096,60561.9,Physique,CB,83.17,8.63,4.32,2.59,1.29
215522,49990,552.93,202728,Dragibus,Sep-14,Roubaix_H,19.13630016,60818.4,Physique,CB,88.21,6.05,3.02,1.81,0.91
215523,49965,629.63,201284,Dragibus,Oct-14,Roubaix_H,18.53227609,60385.2,Vente en gros,CB,52.11,24.56,12.28,7.37,3.68
215524,49919,1074,202261,Langue de chat,Nov-03,Cassis_H,9.299112959,60678.3,Livraison,CB,81.03,9.73,4.86,2.92,1.46
215525,50046,1056,202959,Langue de chat,Nov-04,Cassis_H,6.094797792,60887.7,Drive,CB,99.27,0.38,0.19,0.11,0.06
215526,50285,1062,201930,Guimauve,aout-09,Bonbons_bordeaux,8.731216415,60579,Vente en gros,Esp̬ces,5.87,93.44,0.37,0.22,0.11
215527,50031,1002,202147,Dragibus,aout-09,Bonbons_bordeaux,11.61856791,60644.1,Vente en gros,CB,99.22,0.4,0.2,0.12,0.06
215528,49970,1004,200946,Arlequin,aout-09,Bonbons_bordeaux,18.59656352,60283.8,Vente en gros,Ch̬que,30.46,3.81,64.01,1.14,0.57
215529,50128,1085,202207,Langue de chat,aout-09,Bron_E,16.56873337,60662.1,Click & Collect,CB,78.83,10.85,5.43,3.26,1.63
215530,49988,1022,203067,Langue de chat,aout-09,Royal_bonbon,12.82661542,60920.1,Livraison,CB,89.96,5.15,2.57,1.54,0.77
215531,49937,1095,202533,Carambar,Sep-09,Bastille_E,19.38332915,60759.9,Drive,CB,77.04,11.78,5.89,3.53,1.77
215532,50075,978,202140,Carambar,Sep-09,Bron_H,8.451100614,60642,Click & Collect,CB,69.69,15.55,7.77,4.66,2.33
215533,50070,1006,201373,Carambar,Sep-09,Cassis_E,13.75277306,60411.9,Physique,CB,58.74,21.16,10.58,6.35,3.17
215534,50049,1022,201665,Carambar,Sep-09,Cassis_H,11.83897644,60499.5,Physique,Virement,12.51,1.56,0.78,84.91,0.23
215535,49985,988,202490,Carambar,Sep-09,Roubaix_H,8.225265741,60747,Physique,CB,84.46,7.97,3.98,2.39,1.2
215536,50101,995,202267,Fraise tagada,Sep-09,Bastille_E,12.76539081,60680.1,Click & Collect,CB,60.54,20.24,10.12,6.07,3.04
215537,50069,1088,202810,Fraise tagada,Sep-09,Bron_H,13.4914673,60843,Physique,CB,66.27,17.3,8.65,5.19,2.59
215538,50037,1001,202522,Fraise tagada,Sep-09,Cassis_E,18.57625334,60756.6,Drive,CB,62.99,18.98,9.49,5.69,2.85
215539,50099,977,203549,Fraise tagada,Sep-09,Cassis_H,19.15679454,61064.7,Vente en gros,CB,61.86,19.56,9.78,5.87,2.93
215540,50125,924,201958,Fraise tagada,Sep-09,Roubaix_H,9.8223975,60587.4,Drive,CB,80.65,9.92,4.96,2.98,1.49
215541,49951,984,202694,Fraise tagada,Sep-09,La_pause_bonbon,9.724246401,60808.2,Physique,CB,74.94,12.85,6.43,3.86,1.93
215542,49940,1034,201946,Guimauve,Sep-09,La_pause_bonbon,10.45906807,60583.8,Livraison,CB,85.04,7.67,3.84,2.3,1.15
215543,50049,994,202452,Carambar,Sep-09,Bron_E,11.43187489,60735.6,Physique,CB,92.72,3.74,1.87,1.12,0.56
215544,50033,630.99,202124,Dragibus,juil-11,Roubaix_H,12.49106574,60637.2,Livraison,CB,58.99,21.03,10.51,6.31,3.15
215545,49918,627.15,202009,Dragibus,juil-12,Roubaix_H,11.77190099,60602.7,Physique,CB,78.79,10.87,5.44,3.26,1.63
215546,49842,632.98,202255,Dragibus,juil-13,Roubaix_H,18.96666036,60676.5,Click & Collect,CB,54.99,23.08,11.54,6.92,3.46
215547,49984,521.44,202949,Dragibus,juil-14,Roubaix_H,12.51389102,60884.7,Livraison,CB,61.79,19.59,9.8,5.88,2.94
215548,50099,973,202486,Fraise tagada,Sep-09,Bron_E,15.2694288,60745.8,Physique,CB,69.04,15.87,7.94,4.76,2.38
215549,49990,958,201646,Malabar,avr-07,Bastille_E,7.485776775,60493.8,Physique,CB,97.96,1.05,0.52,0.31,0.16
215550,50143,970,201725,Dragibus,Sep-09,Bron_E,14.19990913,60517.5,Livraison,CB,90.28,4.98,2.49,1.49,0.75
215551,50061,978,201696,Langue de chat,mai-02,Bastille_E,14.25931478,60508.8,Click & Collect,CB,74.98,12.83,6.42,3.85,1.92
215552,49861,1112,203032,Malabar,avr-07,Bron_H,13.26215447,60909.6,Physique,Cryptomonnaie,6.15,0.77,0.38,0.23,92.47
215553,50076,1072,202934,Malabar,avr-07,Cassis_E,14.54516977,60880.2,Physique,CB,86.03,7.17,3.58,2.15,1.07
215554,50090,1015,202668,Malabar,avr-07,Cassis_H,16.94568103,60800.4,Vente en gros,CB,65,17.95,8.97,5.38,2.69
215555,49927,1016,202100,Malabar,avr-07,Roubaix_H,15.08905953,60630,Click & Collect,CB,78.39,11.08,5.54,3.32,1.66
215556,50152,1031,202472,Malabar,avr-07,La_pause_bonbon,5.110975574,60741.6,Livraison,CB,84.53,7.93,3.97,2.38,1.19
215557,49915,986,202107,Langue de chat,juil-02,Bastille_E,8.34531443,60632.1,Click & Collect,CB,90.69,4.77,2.39,1.43,0.72
215558,49886,1058,202287,Arlequin,juil-00,Bron_H,17.33612862,60686.1,Vente en gros,CB,81.49,9.49,4.75,2.85,1.42
215559,50090,984,202127,Arlequin,juil-01,Bron_H,13.60292594,60638.1,Livraison,CB,66.73,17.06,8.53,5.12,2.56
215560,50038,1028,201431,Dragibus,juil-02,La_pause_bonbon,18.04910592,60429.3,Physique,CB,78.02,11.27,5.64,3.38,1.69
215561,50006,982,201890,Dragibus,juil-03,La_pause_bonbon,8.07324983,60567,Click & Collect,Ch̬que,31.42,3.93,62.89,1.18,0.59
215562,49913,1011,202861,Dragibus,juil-04,La_pause_bonbon,18.71112443,60858.3,Click & Collect,CB,56.06,22.53,11.27,6.76,3.38
215563,49871,893,202628,Dragibus,juil-05,La_pause_bonbon,11.77218412,60788.4,Physique,Esp̬ces,1.65,98.16,0.1,0.06,0.03
215564,49966,944,201517,Dragibus,juil-06,La_pause_bonbon,13.35714823,60455.1,Drive,CB,78.79,10.87,5.44,3.26,1.63
215565,49997,975,202382,Dragibus,juil-07,La_pause_bonbon,10.97631867,60714.6,Drive,CB,58.73,21.17,10.58,6.35,3.17
215566,50014,964,202461,Dragibus,Sep-09,Bastille_E,17.82361306,60738.3,Physique,CB,67.76,16.54,8.27,4.96,2.48
215567,50035,976,202951,Dragibus,fevr-06,Bron_E,14.87332172,60885.3,Drive,CB,74.37,13.14,6.57,3.94,1.97
215568,49875,1031,201573,Arlequin,juil-00,Cassis_E,12.52497222,60471.9,Livraison,CB,94.48,2.83,1.41,0.85,0.42
215569,49903,1077,201305,Arlequin,juil-01,Cassis_E,6.552113826,60391.5,Click & Collect,CB,64.33,18.29,9.15,5.49,2.74
215570,50046,1039,201665,Dragibus,Sep-09,Bron_H,11.40876842,60499.5,Physique,CB,57.24,21.93,10.96,6.58,3.29
215571,50064,1017,202342,Dragibus,Sep-09,Cassis_E,7.771262336,60702.6,Physique,CB,90.39,4.93,2.47,1.48,0.74
215572,49820,633.56,201949,Dragibus,juil-11,La_pause_bonbon,9.867637747,60584.7,Physique,CB,81.56,9.45,4.73,2.84,1.42
215573,50112,931,201299,Arlequin,juil-00,Roubaix_H,8.157716608,60389.7,Livraison,CB,92.45,3.87,1.94,1.16,0.58
215574,49963,1033,201256,Arlequin,juil-01,Roubaix_H,14.2008377,60376.8,Physique,CB,58.1,21.49,10.74,6.45,3.22
215575,49905,993,202881,Langue de chat,Nov-07,Cassis_H,14.46162773,60864.3,Physique,CB,65.84,17.52,8.76,5.25,2.63
215576,49888,519.16,202282,Langue de chat,Nov-11,Cassis_H,5.112169652,60684.6,Physique,CB,63.37,18.78,9.39,5.63,2.82
215577,49970,977,201686,Arlequin,juil-00,La_pause_bonbon,8.567084696,60505.8,Physique,CB,63.56,18.69,9.34,5.61,2.8
215578,50017,936,202923,Arlequin,juil-01,La_pause_bonbon,5.109247617,60876.9,Livraison,CB,93.14,3.52,1.76,1.06,0.53
215579,49835,561.17,201395,Dragibus,juil-12,La_pause_bonbon,15.94117137,60418.5,Physique,CB,79.35,10.59,5.3,3.18,1.59
215580,50049,523.55,201090,Dragibus,juil-13,La_pause_bonbon,19.48496054,60327,Physique,Virement,24.29,3.04,1.52,70.7,0.46
215581,50194,646,202277,Dragibus,juil-14,La_pause_bonbon,19.41517474,60683.1,Drive,CB,51.16,25.05,12.52,7.51,3.76
215582,50098,1013,202367,Carambar,juil-01,Bron_E,18.82910474,60710.1,Click & Collect,CB,83.1,8.67,4.33,2.6,1.3
215583,50017,994,203192,Malabar,avr-07,Bron_E,18.70354882,60957.6,Click & Collect,Ch̬que,12.67,1.58,85.03,0.48,0.24
215584,49953,500.57,202105,Langue de chat,Nov-12,Cassis_H,8.023173548,60631.5,Vente en gros,CB,58.35,21.36,10.68,6.41,3.2
215585,50069,564.62,202427,Langue de chat,Nov-14,Cassis_H,9.965952624,60728.1,Physique,CB,53.19,24.01,12,7.2,3.6
215586,50048,986,202136,Dragibus,avr-02,La_pause_bonbon,14.18219314,60640.8,Physique,Esp̬ces,20.18,77.42,1.26,0.76,0.38
215587,49963,1074,202136,Dragibus,mai-02,La_pause_bonbon,6.929504716,60640.8,Physique,CB,69.85,15.46,7.73,4.64,2.32
215588,49931,1069,202787,Dragibus,juil-01,Bron_E,18.53978144,60836.1,Vente en gros,CB,54.16,23.51,11.75,7.05,3.53
215589,50005,1011,201105,Carambar,juil-00,Bron_E,19.36889697,60331.5,Physique,CB,57.76,21.66,10.83,6.5,3.25
215590,50200,937,201261,Arlequin,juil-02,Bastille_E,13.19010142,60378.3,Drive,CB,94.27,2.94,1.47,0.88,0.44
215591,49869,944,202829,Dragibus,Sep-02,La_pause_bonbon,5.433939309,60848.7,Livraison,CB,62.37,19.3,9.65,5.79,2.89
215592,49917,1064,202457,Dragibus,Oct-02,La_pause_bonbon,18.97471663,60737.1,Physique,CB,81.32,9.58,4.79,2.87,1.44
215593,50196,997,201585,Langue de chat,Nov-02,La_pause_bonbon,7.400287636,60475.5,Physique,CB,91.93,4.14,2.07,1.24,0.62
215594,50069,916,201578,Langue de chat,Nov-04,La_pause_bonbon,12.94150788,60473.4,Physique,CB,83.18,8.63,4.31,2.59,1.29
215595,50060,984,202508,Dragibus,avr-03,La_pause_bonbon,9.5370196,60752.4,Vente en gros,Esp̬ces,30.16,66.26,1.88,1.13,0.57
215596,50159,990,201822,Dragibus,mai-03,La_pause_bonbon,15.52087779,60546.6,Physique,CB,98.75,0.64,0.32,0.19,0.1
215597,49850,945,202533,Arlequin,juil-03,Bastille_E,9.916996974,60759.9,Physique,CB,63.62,18.66,9.33,5.6,2.8
215598,50153,986,203206,Arlequin,juil-04,Bastille_E,10.54580606,60961.8,Physique,CB,98.48,0.78,0.39,0.23,0.12
215599,49952,984,203052,Arlequin,juil-05,Bastille_E,8.03190748,60915.6,Click & Collect,CB,58.85,21.1,10.55,6.33,3.17
215600,50053,1021,201509,Dragibus,Sep-03,La_pause_bonbon,6.398631945,60452.7,Physique,CB,81.55,9.46,4.73,2.84,1.42
215601,49965,1016,201320,Dragibus,Oct-03,La_pause_bonbon,8.95971774,60396,Vente en gros,CB,78.2,11.18,5.59,3.35,1.68
215602,50000,946,203607,Langue de chat,Nov-05,La_pause_bonbon,14.37101731,61082.1,Physique,CB,81.98,9.24,4.62,2.77,1.39
215603,50066,999,201894,Langue de chat,Nov-06,La_pause_bonbon,10.43649344,60568.2,Livraison,CB,67.36,16.74,8.37,5.02,2.51
215604,50165,1024,202043,Dragibus,avr-04,La_pause_bonbon,8.974882055,60612.9,Physique,CB,90.24,5.01,2.5,1.5,0.75
215605,50102,964,202150,Dragibus,mai-04,La_pause_bonbon,12.33241983,60645,Drive,CB,68.29,16.26,8.13,4.88,2.44
215606,50093,1082,202106,Arlequin,juil-06,Bastille_E,8.663875753,60631.8,Physique,CB,65.18,17.86,8.93,5.36,2.68
215607,50154,940,202112,Arlequin,juil-07,Bastille_E,10.16260109,60633.6,Physique,CB,90.77,4.73,2.37,1.42,0.71
215608,50091,1017,201961,Dragibus,Sep-09,Cassis_H,9.991508398,60588.3,Vente en gros,Esp̬ces,29.32,67.19,1.83,1.1,0.55
215609,49865,907,202142,Dragibus,Sep-04,La_pause_bonbon,6.303621576,60642.6,Click & Collect,CB,50.42,25.43,12.71,7.63,3.81
215610,49921,982,202161,Dragibus,Oct-04,La_pause_bonbon,9.716625621,60648.3,Click & Collect,Ch̬que,2.25,0.28,97.35,0.08,0.04
215611,49993,1011,202183,Langue de chat,Nov-07,La_pause_bonbon,6.284206368,60654.9,Drive,CB,50.46,25.41,12.7,7.62,3.81
215612,50018,716.72,202613,Langue de chat,Nov-14,La_pause_bonbon,8.481241234,60783.9,Drive,CB,64.65,18.13,9.07,5.44,2.72
215613,49834,1018,202514,Dragibus,avr-05,La_pause_bonbon,17.9879635,60754.2,Physique,CB,50.36,25.46,12.73,7.64,3.82
215614,49818,1034,201313,Dragibus,mai-05,La_pause_bonbon,17.14014098,60393.9,Vente en gros,CB,70.59,15.08,7.54,4.53,2.26
215615,50067,510.47,202996,Arlequin,juil-11,Bastille_E,9.328945342,60898.8,Physique,CB,69.74,15.52,7.76,4.66,2.33
215616,49999,967,201869,Dragibus,Sep-05,La_pause_bonbon,19.43711939,60560.7,Livraison,CB,86.86,6.74,3.37,2.02,1.01
215617,49859,933,202419,Dragibus,Oct-05,La_pause_bonbon,17.07049513,60725.7,Drive,CB,68.92,15.94,7.97,4.78,2.39
215618,49781,920,201908,Malabar,avr-07,Roubaix_E,10.64054565,60572.4,Livraison,CB,71.11,14.81,7.41,4.44,2.22
215619,49935,974,202050,Dragibus,avr-06,La_pause_bonbon,16.25668379,60615,Livraison,CB,88.23,6.04,3.02,1.81,0.91
215620,49908,902,202620,Dragibus,mai-06,La_pause_bonbon,8.87103821,60786,Physique,Ch̬que,8.14,1.02,90.38,0.31,0.15
215621,49961,543.97,202257,Arlequin,juil-12,Bastille_E,9.210318717,60677.1,Physique,CB,64.23,18.34,9.17,5.5,2.75
215622,50143,621.54,202783,Arlequin,juil-13,Bastille_E,13.62964434,60834.9,Click & Collect,CB,90.44,4.9,2.45,1.47,0.74
215623,50000,560.83,203857,Arlequin,juil-14,Bastille_E,15.88602068,61157.1,Click & Collect,CB,92.67,3.76,1.88,1.13,0.56
215624,49948,981,201964,Dragibus,Sep-06,La_pause_bonbon,6.523136052,60589.2,Physique,CB,64.48,18.22,9.11,5.46,2.73
215625,49967,980,201963,Dragibus,Oct-06,La_pause_bonbon,5.857129218,60588.9,Physique,CB,80.89,9.8,4.9,2.94,1.47
215626,50105,1004,202265,Dragibus,avr-07,La_pause_bonbon,11.70877764,60679.5,Vente en gros,CB,81.14,9.67,4.84,2.9,1.45
215627,49977,1018,201569,Dragibus,mai-07,La_pause_bonbon,19.88992265,60470.7,Physique,CB,50.97,25.14,12.57,7.54,3.77
215628,49845,982,203072,Carambar,juil-06,Bron_E,8.436010407,60921.6,Click & Collect,CB,76.75,11.92,5.96,3.58,1.79
215629,50033,1089,203108,Malabar,mai-07,Bastille_E,14.05475894,60932.4,Physique,CB,55.11,23.02,11.51,6.91,3.45
215630,50041,979,201891,Dragibus,juil-06,Bron_E,13.62475275,60567.3,Livraison,CB,85.76,7.3,3.65,2.19,1.1
215631,49843,1037,201894,Dragibus,Sep-07,La_pause_bonbon,17.24161781,60568.2,Livraison,CB,61.64,19.67,9.84,5.9,2.95
215632,49795,994,202187,Dragibus,Oct-07,La_pause_bonbon,12.94161661,60656.1,Physique,CB,74.68,12.99,6.49,3.9,1.95
215633,50154,990,202237,Carambar,juil-05,Bron_E,12.14147707,60671.1,Physique,CB,65.58,17.65,8.83,5.3,2.65
215634,49870,985,203555,Malabar,mai-07,Bron_H,19.47770307,61066.5,Click & Collect,CB,99.9,0.05,0.03,0.02,0.01
215635,50072,973,201853,Dragibus,juil-05,Bron_E,18.719714,60555.9,Drive,CB,89.57,5.35,2.67,1.6,0.8
215636,50087,1023,201923,Dragibus,juil-00,Bron_E,12.8302715,60576.9,Physique,CB,92.18,4.01,2.01,1.2,0.6
215637,49828,1018,202321,Carambar,juil-01,Roubaix_E,19.42642566,60696.3,Livraison,Ch̬que,39.96,4.99,52.8,1.5,0.75
215638,49981,1007,202230,Malabar,mai-07,Cassis_E,15.96750718,60669,Physique,CB,53.57,23.81,11.91,7.14,3.57
215639,49973,1075,201871,Arlequin,juil-02,Bron_H,12.25061575,60561.3,Physique,CB,59.61,20.71,10.36,6.21,3.11
215640,49992,980,201941,Dragibus,juil-01,Roubaix_E,11.91001335,60582.3,Drive,Esp̬ces,8.17,90.86,0.51,0.31,0.15
215641,50025,1002,202972,Carambar,juil-00,Roubaix_E,8.874720538,60891.6,Click & Collect,Esp̬ces,39.24,56.1,2.45,1.47,0.74
215642,50097,693.19,201907,Arlequin,fevr-11,Cassis_E,7.192252375,60572.1,Livraison,CB,62.45,19.26,9.63,5.78,2.89
215643,50148,610.16,201930,Arlequin,fevr-12,Cassis_E,12.75506178,60579,Vente en gros,CB,72.15,14.28,7.14,4.28,2.14
215644,50088,891,201830,Guimauve,Sep-09,Royal_bonbon,17.08045755,60549,Physique,CB,51.68,24.78,12.39,7.43,3.72
215645,50000,1117,202254,Dragibus,Sep-09,Royal_bonbon,13.6949437,60676.2,Drive,CB,88.55,5.87,2.94,1.76,0.88
215646,49844,1011,202238,Arlequin,juil-03,Bron_H,5.424339752,60671.4,Livraison,CB,99.11,0.46,0.23,0.14,0.07
215647,49940,1025,202697,Arlequin,juil-04,Bron_H,5.333608569,60809.1,Physique,CB,84.07,8.17,4.08,2.45,1.23
215648,49955,1007,202610,Arlequin,juil-05,Bron_H,15.45029538,60783,Vente en gros,CB,66.15,17.36,8.68,5.21,2.6
215649,49916,896,202075,Arlequin,Sep-09,Royal_bonbon,10.59890594,60622.5,Vente en gros,CB,52.11,24.56,12.28,7.37,3.68
215650,50159,988,201274,Arlequin,Sep-09,Roubaix_H,19.3478004,60382.2,Physique,Ch̬que,20.28,2.53,76.05,0.76,0.38
215651,50163,1050,201986,Malabar,mai-07,Cassis_H,16.09259793,60595.8,Physique,CB,81.93,9.27,4.63,2.78,1.39
215652,49840,976,202559,Arlequin,Sep-09,La_pause_bonbon,10.94094441,60767.7,Livraison,CB,94.38,2.88,1.44,0.87,0.43
215653,50139,998,201592,Langue de chat,Sep-09,Bastille_E,17.66861839,60477.6,Click & Collect,Esp̬ces,34.96,60.89,2.18,1.31,0.66
215654,49893,561.9,201775,Dragibus,avr-11,La_pause_bonbon,13.17926295,60532.5,Physique,CB,81.65,9.41,4.71,2.82,1.41
215655,50094,503.2,203074,Dragibus,mai-11,La_pause_bonbon,17.04063794,60922.2,Drive,CB,58.37,21.35,10.67,6.4,3.2
215656,49940,986,201559,Arlequin,juil-06,Bron_H,7.595305204,60467.7,Physique,CB,55.98,22.57,11.29,6.77,3.39
215657,50179,1039,201889,Arlequin,juil-07,Bron_H,14.80538703,60566.7,Livraison,CB,50.45,25.41,12.71,7.62,3.81
215658,49967,910,202163,Fraise tagada,Sep-09,Bonbons_bordeaux,9.903074067,60648.9,Physique,CB,89.17,5.55,2.78,1.67,0.83
215659,50085,583.67,202529,Dragibus,Sep-11,La_pause_bonbon,15.9744192,60758.7,Physique,CB,79.81,10.35,5.18,3.11,1.55
215660,49938,610.37,202581,Dragibus,Oct-11,La_pause_bonbon,14.44971417,60774.3,Livraison,CB,54.47,23.35,11.67,7,3.5
215661,49898,979,202341,Dragibus,juil-00,Roubaix_E,16.61436173,60702.3,Click & Collect,CB,54.57,23.3,11.65,6.99,3.49
215662,49828,1103,201734,Guimauve,Sep-09,Bonbons_bordeaux,9.995890291,60520.2,Physique,CB,96.54,1.77,0.89,0.53,0.27
215663,49816,1004,202753,Dragibus,Sep-09,Bonbons_bordeaux,11.62644679,60825.9,Click & Collect,Cryptomonnaie,15.3,1.91,0.96,0.57,81.26
215664,49997,951,202523,Arlequin,Sep-09,Bonbons_bordeaux,17.78413353,60756.9,Drive,CB,82.23,9.11,4.56,2.73,1.37
215665,49865,477.29,203000,Dragibus,avr-12,La_pause_bonbon,17.62152989,60900,Vente en gros,CB,89.57,5.35,2.67,1.6,0.8
215666,50260,691.06,202350,Dragibus,mai-12,La_pause_bonbon,18.68097191,60705,Physique,CB,61.63,19.68,9.84,5.9,2.95
215667,50094,1008,202121,Langue de chat,Sep-09,Bron_E,6.157727952,60636.3,Physique,Virement,8.76,1.1,0.55,89.43,0.16
215668,49828,1012,202135,Langue de chat,Sep-09,Royal_bonbon,8.585374524,60640.5,Livraison,CB,90.28,4.99,2.49,1.5,0.75
215669,50186,552.47,202101,Arlequin,juil-11,Bron_H,9.51991032,60630.3,Physique,CB,59.65,20.69,10.35,6.21,3.1
215670,50065,647.8,201475,Dragibus,Sep-12,La_pause_bonbon,19.83462543,60442.5,Livraison,CB,67.91,16.46,8.23,4.94,2.47
215671,49859,530.17,202160,Dragibus,Oct-12,La_pause_bonbon,11.31806931,60648,Physique,CB,94.93,2.6,1.3,0.78,0.39
215672,49998,1010,202733,Malabar,mai-07,Roubaix_H,12.48028636,60819.9,Physique,CB,71.88,14.42,7.21,4.33,2.16
215673,49886,995,201577,Carambar,Oct-09,Bastille_E,6.828200425,60473.1,Physique,CB,84.85,7.77,3.88,2.33,1.17
215674,50026,1104,200790,Carambar,fevr-06,Roubaix_E,7.386061341,60237,Vente en gros,CB,59.33,20.86,10.43,6.26,3.13
215675,50314,1031,201919,Malabar,mai-07,La_pause_bonbon,16.12694093,60575.7,Physique,CB,86.62,6.86,3.43,2.06,1.03
215676,50050,468.04,200946,Dragibus,avr-13,La_pause_bonbon,7.83315135,60283.8,Physique,CB,91.57,4.32,2.16,1.3,0.65
215677,50118,499.08,200745,Dragibus,mai-13,La_pause_bonbon,8.267279149,60223.5,Physique,Ch̬que,18.86,2.36,77.73,0.71,0.35
215678,50134,633.83,201985,Arlequin,juil-12,Bron_H,10.14214621,60595.5,Physique,CB,57.75,21.67,10.83,6.5,3.25
215679,50265,582.86,201683,Arlequin,juil-13,Bron_H,17.23486431,60504.9,Drive,CB,63.17,18.89,9.44,5.67,2.83
215680,50076,579.73,201850,Arlequin,juil-14,Bron_H,19.27022841,60555,Livraison,CB,50.04,25.62,12.81,7.69,3.84
215681,49947,617.88,202250,Dragibus,Sep-13,La_pause_bonbon,8.175420498,60675,Drive,CB,68.95,15.92,7.96,4.78,2.39
215682,50219,686.68,201627,Dragibus,Oct-13,La_pause_bonbon,17.90160136,60488.1,Livraison,CB,50.94,25.16,12.58,7.55,3.77
215683,50011,939,201825,Langue de chat,Nov-04,Neuilly_Sup,18.28138274,60547.5,Click & Collect,Esp̬ces,10.01,88.8,0.63,0.38,0.19
215684,50007,1023,202398,Langue de chat,Nov-06,Neuilly_Sup,16.20590087,60719.4,Click & Collect,CB,86.05,7.15,3.58,2.15,1.07
215685,50018,988,202985,Dragibus,fevr-06,Roubaix_E,16.34030204,60895.5,Physique,CB,76.95,11.82,5.91,3.55,1.77
215686,49984,1086,201198,Carambar,fevr-05,Roubaix_E,18.28836467,60359.4,Vente en gros,CB,76.2,12.2,6.1,3.66,1.83
215687,49847,1008,201870,Malabar,mai-07,Bron_E,8.133540148,60561,Livraison,CB,77.57,11.5,5.75,3.45,1.73
215688,50020,675.98,202186,Dragibus,avr-14,La_pause_bonbon,15.27214199,60655.8,Livraison,CB,66.13,17.37,8.68,5.21,2.61
215689,50108,522.33,203559,Dragibus,mai-14,La_pause_bonbon,10.37628873,61067.7,Physique,CB,55.52,22.81,11.4,6.84,3.42
215690,50078,980,203687,Langue de chat,juil-01,Roubaix_H,7.50395097,61106.1,Click & Collect,CB,53.33,23.93,11.97,7.18,3.59
215691,50160,1063,201983,Carambar,juil-00,Neuilly_Sup,13.87273785,60594.9,Physique,Esp̬ces,38.89,56.49,2.43,1.46,0.73
215692,50139,687.35,202718,Dragibus,Sep-14,La_pause_bonbon,16.41651488,60815.4,Click & Collect,Esp̬ces,35.66,60.1,2.23,1.34,0.67
215693,50029,514.04,202075,Dragibus,Oct-14,La_pause_bonbon,13.2244147,60622.5,Physique,CB,54.94,23.11,11.55,6.93,3.47
215694,50119,917,202733,Langue de chat,Nov-07,Neuilly_Sup,12.16873315,60819.9,Click & Collect,CB,91.81,4.2,2.1,1.26,0.63
215695,50005,1018,202582,Carambar,Oct-09,Bron_H,14.66680593,60774.6,Physique,CB,76.29,12.16,6.08,3.65,1.82
215696,49927,1055,202365,Dragibus,fevr-05,Roubaix_E,12.76698859,60709.5,Vente en gros,CB,62.8,19.08,9.54,5.72,2.86
215697,50206,1002,202640,Malabar,mai-07,Roubaix_E,14.16096619,60792,Livraison,CB,80.3,10.1,5.05,3.03,1.52
215698,49998,1010,201690,Dragibus,juil-00,Neuilly_Sup,16.50276697,60507,Physique,CB,96.51,1.79,0.89,0.54,0.27
215699,50078,1039,203402,Carambar,aout-00,Bastille_E,16.05251029,61020.6,Physique,CB,74.57,13.04,6.52,3.91,1.96
215700,49958,1102,202685,Carambar,aout-01,Bastille_E,12.87135647,60805.5,Click & Collect,Esp̬ces,41.12,54,2.57,1.54,0.77
215701,50166,1039,202567,Arlequin,avr-02,Bastille_E,9.282659493,60770.1,Physique,CB,53.04,24.08,12.04,7.23,3.61
215702,50134,994,202087,Arlequin,mai-02,Bastille_E,8.905034782,60626.1,Physique,CB,96.91,1.58,0.79,0.48,0.24
